node_id,offset
22387,0
6163,0
16285,1
36161,0
25360,2
14852,0
23681,8
29200,0
24925,0
5164,0
27871,1
16219,0
32723,0
24058,0
38479,1
13859,1
3208,0
176,25
30353,0
3615,0
30006,1
12287,0
2318,0
3360,0
13003,0
14612,0
10911,0
23372,0
37045,0
2809,0
17347,0
31782,0
7889,0
8465,0
14841,0
22228,0
23502,0
26876,0
15414,0
20996,0
14961,0
27342,0
18449,0
2313,0
29915,0
337,29
16750,0
21124,0
29078,0
10833,0
36193,0
31169,0
31,19
4492,0
31073,0
38593,0
25,3
19011,0
8166,0
22951,0
15727,0
20069,0
33972,0
30725,0
33545,0
33478,0
38742,15
1946,1
33685,0
13667,0
5837,0
19513,0
23834,1
38997,0
19871,0
2261,3
28368,0
16494,1
26456,6
5684,0
37006,0
29017,2
8662,0
16065,4
24339,0
9125,0
18662,0
4547,1
17754,0
34907,0
19886,1
35153,0
13818,0
1316,0
35157,0
35807,0
25879,0
4341,0
10691,1
10780,0
36923,0
8002,0
32091,0
12730,0
12724,0
24579,0
31133,0
37371,0
22377,0
2726,0
22158,2
7505,0
3831,0
13389,0
22644,0
2431,0
25253,0
22487,0
7163,6
15536,0
16950,0
25647,0
23193,0
32641,2
27719,0
12752,0
39054,2
8775,2
22992,1
22625,0
25395,1
36147,0
6612,0
9826,0
6639,0
22394,1
4600,23
4593,9
19053,0
32420,0
21026,0
16483,8
18767,0
12127,0
34263,0
30845,1
17675,0
6536,0
15171,0
33896,1
31952,0
12304,1
30506,6
30762,0
13868,1
7590,0
19476,2
28903,0
2170,0
4592,3
2239,0
10368,0
23439,0
32281,0
2161,0
31959,0
38597,15
18174,3
4988,0
34048,2
8214,0
3429,0
31972,2
28741,0
10010,0
33666,0
812,1
36834,0
35202,15
23750,0
18612,1
22185,0
22254,2
14750,0
11432,0
30591,0
2768,0
8211,0
27438,3
35331,0
19324,0
22536,0
28437,3
23458,1
14849,0
21841,0
34919,0
38679,4
34401,0
9242,0
11889,0
8183,0
19298,2
21811,0
18634,0
10813,0
32998,0
18868,0
21191,0
10659,2
3861,0
20290,0
26153,0
18356,0
17570,4
7528,0
35788,0
17291,0
4594,4
23935,0
1922,0
17961,0
37405,1
24154,2
7975,2
808,0
28906,0
9228,0
35479,0
17694,0
1319,0
25298,2
15063,0
23117,0
502,0
29530,0
2498,2
25545,0
38441,4
37035,0
22807,0
4890,0
28437,0
10253,0
36269,0
19008,0
14701,0
16549,0
23507,1
74,9
28,31
12649,0
15314,0
13638,1
31119,0
7218,3
33426,0
8890,0
8976,0
2294,0
39023,15
3524,0
35603,0
1835,0
2977,0
253,22
34293,0
25617,0
37094,0
10494,3
12506,0
38640,0
38742,6
17593,0
490,0
14501,0
31522,0
18994,0
20630,0
10796,1
2253,1
25666,4
37805,4
35705,0
15972,0
17864,0
10724,0
34405,0
35843,0
34506,0
9325,0
4260,0
33398,0
74,17
27446,0
3036,0
38523,2
14467,0
33277,0
6786,0
38468,0
19430,0
38790,2
16866,0
74,27
23527,2
34207,0
10599,0
8684,0
16657,0
37743,0
30252,1
13430,0
23150,0
20489,1
38731,14
26740,0
27017,0
31230,4
116,0
10111,2
23148,0
19052,0
6394,0
2419,0
30958,0
20470,0
16543,0
33998,0
24310,3
19194,1
3779,0
29770,0
32837,0
12221,0
7728,0
11953,0
199,5
8450,0
2630,0
826,5
3116,0
15045,1
5407,0
36974,0
18198,0
1482,2
1730,0
4403,1
37961,0
22627,0
22104,0
15656,0
6303,0
7598,0
7258,2
4237,0
36448,0
33497,0
34262,4
27283,0
18758,0
1457,0
38476,4
11706,0
16602,4
1976,0
16214,0
38271,0
6508,0
3931,1
4595,7
3732,0
20804,0
10847,0
24046,0
30707,0
16047,0
1077,0
10499,0
21330,0
4852,0
33450,0
1566,0
20482,0
15929,0
12521,0
6211,0
10161,0
38687,13
6991,0
38477,24
32306,0
15143,0
30747,2
28377,1
19260,0
4648,0
23527,2
18995,0
37113,0
16658,0
31546,0
38370,0
8495,0
62,0
31111,0
18287,0
31178,2
17013,1
12020,0
18655,3
6168,0
20078,0
24106,0
27479,0
7503,1
10472,0
7807,0
23,26
2249,0
36033,0
39028,3
38743,6
28206,0
11365,0
19875,3
30190,0
5505,0
1923,4
18219,0
15913,0
5292,0
175,15
13807,0
1374,0
12745,0
31778,0
24755,0
27458,12
11115,0
13823,5
37919,0
1665,0
24889,0
38843,0
37977,0
32240,0
15998,1
35030,0
32511,0
1641,0
20204,0
17337,0
11332,0
34957,0
21066,0
293,6
16063,0
24773,0
18378,0
36699,2
27303,4
31053,1
37657,0
14151,0
10182,1
19001,3
8960,0
14503,0
33249,0
37166,0
22460,13
23126,0
27242,0
14602,0
36268,0
31875,0
2926,0
125,24
37867,0
18274,0
3258,0
28897,0
7919,0
12773,0
23642,0
74,24
25003,0
2051,2
38188,0
5195,0
38597,9
14892,0
16519,0
13853,2
33741,0
17573,0
977,0
30681,0
5455,2
3780,0
28757,0
22460,8
3190,0
10365,0
26591,0
37866,0
18865,0
22232,1
19243,0
1930,0
10491,2
23627,0
16142,0
10450,1
37075,0
8243,1
765,0
15024,0
17519,0
34451,0
3508,0
22550,0
25973,0
38699,0
22448,0
35360,0
12060,0
28727,0
29041,5
10680,0
38753,0
35787,0
9013,0
35749,0
34332,0
5989,0
5651,0
23059,1
3520,0
5330,3
22158,1
35699,0
26262,2
14031,0
18988,6
28654,0
36389,0
1325,0
1495,0
12767,0
32508,1
1458,0
4059,0
33595,1
33878,1
33220,0
5686,0
11994,0
23720,0
32910,0
26064,0
18438,0
21616,2
29081,0
31739,0
26592,0
28970,0
4701,0
24751,0
33475,0
12609,0
20619,0
25282,4
9846,0
17780,0
22483,0
29119,0
23623,0
26075,0
3036,0
38601,24
24351,3
33848,0
26351,0
14575,1
28611,0
7830,0
10920,0
27967,0
21504,0
38044,0
15998,1
26348,0
15871,3
34283,0
16028,0
4598,29
37162,0
11765,0
13824,0
39017,25
13328,0
34412,8
250,18
30141,1
8297,0
29832,0
24816,0
17577,0
210,3
25584,0
19068,0
7607,0
199,12
31122,0
20375,0
1090,0
14130,5
27295,0
18509,0
21649,0
26761,0
33581,0
28592,1
9430,0
39101,0
5165,0
35986,0
35170,0
7375,4
13473,3
37687,0
17221,0
21111,0
26780,1
6427,0
38302,0
35815,0
20727,2
25728,0
27943,0
3908,0
33862,0
2744,0
28935,0
13381,0
33453,0
33907,0
31160,0
11568,0
15851,0
35203,19
23608,3
30212,0
9292,0
1512,2
13681,0
34192,0
31161,0
31181,0
8311,0
23619,2
10303,1
13672,0
19868,0
27569,0
16333,0
266,0
29044,0
35452,0
8053,0
37390,0
249,0
37712,0
10366,0
12935,0
575,21
37976,0
25567,0
161,15
12508,0
12415,0
38848,16
15815,1
21205,0
16695,0
21365,0
38588,1
21533,0
27968,0
29398,0
38595,19
20363,0
21303,0
26535,0
37721,0
29031,0
840,0
12175,2
27268,0
4112,3
4103,0
11035,1
4602,4
23068,0
23737,0
7149,1
4592,3
291,26
18660,0
4594,1
12231,0
30586,1
18558,0
7540,0
16176,0
365,0
23112,0
35461,0
8562,3
26731,1
921,0
2780,0
21958,0
19868,0
26521,0
21343,0
34462,0
2833,2
13446,0
12730,0
37794,1
38462,11
8654,1
33896,2
28812,0
6061,1
24230,0
3764,0
1897,3
15415,1
25120,0
35095,0
30377,2
6547,0
35021,0
23553,0
35713,2
3505,0
21829,0
20439,0
27177,0
17827,0
25600,0
22711,0
34504,0
6764,0
19476,3
8815,1
31601,0
14720,0
15402,1
32416,0
29773,2
4008,0
25385,2
35428,1
19298,2
7838,0
12579,0
38684,11
32758,0
14629,0
4767,0
574,12
20125,0
30963,0
4597,28
29464,0
24329,3
8717,0
29650,0
3734,0
28437,6
22460,12
38987,7
4596,6
20887,0
7395,0
12649,0
334,16
8697,0
38846,20
13596,1
123,16
8790,1
9911,0
10050,0
16159,0
11862,1
20005,0
13767,0
14319,0
7382,0
30856,0
33925,0
21188,0
38939,14
18627,0
22091,0
26573,0
34106,0
16286,0
64,4
118,0
14302,0
25288,2
22669,0
6937,0
35692,0
8366,0
15825,0
23300,0
37051,0
15190,0
38441,16
23774,0
24342,1
27655,0
7683,0
339,21
1280,0
7790,0
21265,0
18722,0
11368,0
26866,0
37784,0
5561,0
4685,0
6677,0
37067,0
33822,0
29864,0
37474,0
24479,0
28437,7
23041,0
32764,0
9697,0
17731,7
36024,0
4038,0
29437,0
34383,0
11533,0
38981,0
20672,0
10907,0
3500,0
14860,0
10402,0
12935,0
12620,5
33204,0
13189,0
1172,0
9627,1
28894,0
21112,0
4601,17
3599,0
17620,0
9676,0
16022,0
34096,0
1480,0
27593,0
26030,0
27458,7
6451,2
29458,0
32431,0
10453,1
16457,0
5771,0
10925,0
15135,0
2393,1
2921,0
19236,1
33631,0
13162,0
28544,0
35144,0
24582,6
21492,0
6224,0
27021,0
28329,0
37290,0
14258,0
16730,0
30027,0
5552,0
2598,0
21413,1
8305,0
33528,0
660,0
16163,0
27724,0
39038,2
30219,0
11793,0
38756,0
30127,0
10662,1
54,3
370,0
13350,0
6689,1
23192,0
16176,0
26137,0
2704,0
8433,1
2281,0
28845,0
24329,6
29033,4
17282,0
29246,0
23110,0
8014,0
13258,4
13112,0
5236,0
24850,0
19581,2
2348,0
18768,0
14049,0
35025,0
29144,0
32123,0
20449,0
341,7
38849,14
5668,0
26809,0
6128,1
26115,0
24171,0
3365,0
13397,1
38551,24
6660,0
14483,0
34899,0
37022,0
34209,0
31476,0
38695,0
32488,0
12122,0
10218,0
17537,0
27560,0
